User,LP Balance,is_contract,contract_type,events,withdrawn_eth,withdrawn_aleth,eth_to_redeem,aleth_to_redeem
0xaB32bf707C9D9F78f1101F9b7B4D6B4b3727b6ea,510861281581229,False,,[],0,0,173791047788681.94,338276728819943.6
0x6DC75Ab02d614ac94537f774C1DAd8C8F6d0f6b0,509861991816047,False,,[],0,0,173451097157078.1,337615029675583.5
0x2Dbb7EaF854059c9FC0484B96d6f2567dC5F3E15,505453081304285,False,,[],0,0,171951219978925.16,334695583870330.06
0x89D345e4910B201a4780e0bfE286f56AdfaD7bE0,504728132182089,False,,[],0,0,171704597907371.88,334215544715946.9
0xd377dcD7bCDA8539b34F0DEb07f21E75D1441A80,503798212844329,False,,[],0,0,171388246557416.28,333599780548675.94
0x66778B537dbc0B4F4E20faC8909d10044678948D,503325226749758,False,,[],0,0,171227340354639.38,333286583611234.2
0x7c950FDE7dD26Fe40896d93B8Fb7532B8ce5C45D,503121133086313,False,,[],0,0,171157909272472.9,333151439024372.25
0x1BFDa4D1bd8A28caB70f53D30ba7FA2A10d2C221,503104667167331,False,,[],0,0,171152307694479.3,333140535796018.4
0x4f1e5f4cb3Da9Cc3581b5aD1CE1142A435d7E822,503055725770033,False,,[],0,0,171135658210513.06,333108128298369.25
0x6b4cfEb349E5Effe40b2ca9A63DA19E8213c406b,503055721794670,False,,[],0,0,171135656858125.4,333108125666005.4
0xa77CE92A601D504a6D64af843EB5a3994616969c,503055718215663,False,,[],0,0,171135655640574.97,333108123296096.3
0x1AbEf1717803CE81190aFA035a27Bc67F6Df395F,502447752766621,False,,[],0,0,170928830507769.25,332705547155072.44
0xC48f0a509f8D7ef050022a78Df5FeFA0fC3a2FEb,502225341238698,False,,[],0,0,170853167830107.78,332558273038144.4
0x4D918A4aaF735Dedc39055b94b17C32ecd5E10AB,404879551510393,False,,[],0,0,137736884790738.62,268098865952604.4
0x8f4991E099B50B18d782783DA7b2fc6008047629,402583790850364,False,,[],0,0,136955884810972.03,266578683401630.16
0x4F0614814995beF67c4cc95a36eCC76Ab46296c0,369442621269788,False,,[],0,0,125681515830564.4,244633613694479.75
0xb634316E06cC0B358437CbadD4dC94F1D3a92B3b,360619253009836,True,,[],0,0,131500573570012.83,255960156931093.9
0x09e3Ab1Ce8126bc411d7132cb4673409a60023cD,306188409349170,False,,[],0,0,104162923282885.48,202748607599752.12
0xf2f94D2ACD63f089E2D9E82bc8edB0fbD40A28Fd,305917194035287,False,,[],0,0,104070657935568.16,202569017107197.6
0x8c0ef417bcE72956f4C3CE1e8496C8bd886Dd9cE,303732888701329,False,,[],0,0,103327574193727.36,201122636867089.72
0x50DEa4112F8900373066aBcE52Fbd89708233358,303693733544223,False,,[],0,0,103314253912811.33,201096709518629.78
0x424ca2aC3d4b3a85979b02aC4Ed4ACE51a6f5F6c,302532092001776,False,,[],0,0,102919072465135.66,200327505988810.4
0x89C8121115955831056958861c6800f0298B820A,302476198138641,False,,[],0,0,102900057806187.3,200290494780750.38
0xd20c9018a5097e922e9c0539aef389c871e76C3F,302185903634943,False,,[],0,0,102801301866397.11,200098270631757.5
0x0d2DcFb901C476AEb9105e38A7b7b451FD109A92,302040075662102,False,,[],0,0,102751692320497.5,200001707804622.88
0xA176574D000B6c0ebd512397a7b8A6F2EC1716E5,301961318258351,False,,[],0,0,102724899662270.12,199949557058673.25
0x7Ed7380023e63B1F59D546Fd9B8E982f2A31ca73,301833435679853,False,,[],0,0,102681395000413.02,199864877123264.06
0x5500E69d58D8f80B236C8A72FD52C538a5D5237f,301339408331375,False,,[],0,0,102513330726169.11,199537747310502.62
0xDA436db56e7D5d7ceEb20003Fc63Acd4d8b465ba,301030644650738,False,,[],0,0,102408291715557.66,199333293436955.97
0x3753e4AB8Fb6437A045A7790FC296cEffD6E4337,281248362006269,False,,[],0,0,95678512512497.28,186234070413340.56
0x4B2F6D3A23bADb60c8405d50289eF3daB9109936,251418593682731,False,,[],0,0,85530656569695.7,166481709422681.4
0x110cf43a8719A1b074903269F082A7c216B1A466,241070024659767,False,,[],0,0,82010153610364.58,159629203266371.66
0x1be32718D0e44B0140FaC069bDE714e4aC920d90,228425917434070,False,,[],0,0,77708726349514.45,151256661863510.8
0xfD19Ba3c96EE9A8c0be474Daa9664CaE22824F0C,222085741442139,False,,[],0,0,75551847626210.52,147058391076469.1
0x9F6c6910A8B1199251a9E213a50a8ba3DFA8d7BE,203992019426638,False,,[],0,0,69396503659374.65,135077281299200.02
0x2E339c5a9119262916E34333D0334224FeD09d0F,203992019045358,False,,[],0,0,69396503529666.15,135077281046728.05
0xf5d7E1459Fba52D900101091a10Bb8D457bfc2e8,203845068315067,False,,[],0,0,69346512030385.68,134979974763921.34
0x854bD703084706dF2777557659417b76E9FC3BEB,203319957071053,False,,[],0,0,69167873255843.32,134632262145455.1
0x4E402F530f7B4EFD2c4D7227F5Ec2c9e4Ca2897E,202551023493492,False,,[],0,0,68906288013543.1,134123097828887.5
0x061b69C1000EAC01a85b5216BfF34f3e8932E8C5,202462490014609,False,,[],0,0,68876169610340.125,134064473664740.84
0xb1d2190C3BC2983c37DFD7dcE522aFE7E5Ff8c25,201925484995859,False,,[],0,0,68693484665833.31,133708885352116.38
0xc880F2445871b41b3E096718Ed223220613AE9Ea,201891214615832,False,,[],0,0,68681826148212.695,133686192553760.11
0x3C8981A1d0e563536906ee27dAA89A5E65312A34,201890635634288,False,,[],0,0,68681629183179.695,133685809169875.27
0xFf5eff0014d27ce509AF4953bC4Bcc365c8Cf925,201618576032708,False,,[],0,0,68589076615732.8,133505659615809.06
0xfa28e2f1bd87212aFC52B4EF9Aa83A2C26003454,201519132361707,False,,[],0,0,68555246649747.266,133439811055855.69
0x8366725944Fde1feCb61892dFB80AE27a1A85203,201362515080506,False,,[],0,0,68501966664782.484,133336103878444.7
0xB2f390aF1b11083154A0a15Bfd3e555f57D82737,201362514825158,False,,[],0,0,68501966577915.07,133336103709361.06
0xb037a6640d61028769538b9221F729e7Cce42Bc4,201356511655316,False,,[],0,0,68499924346071.5,133332128593747.64
0xD5f58F8c3a22DcB55cA66583b8234D489983ACC8,201354615403483,False,,[],0,0,68499279255897.69,133330872953733.0
0x4607f21737448F0b7e833dd6b9fA19D72fb60b68,201307545647202,False,,[],0,0,68483266489696.44,133299704799568.33
0xe1dEd22ca713eb479BBd50c055714aBccA8CA57E,201285450970162,False,,[],0,0,68475750051845.734,133285074379642.4
0xB8835F94AB499636f5379Ae4D6933055E068533b,201270252993580,False,,[],0,0,68470579818027.51,133275010743997.66
0xb92505a3364B7C7E333c05B44cE1E55377fC43cA,201249912793997,False,,[],0,0,68463660239806.945,133261542085427.2
0xa731c24Fc9CA345F43d8614248F9Adcd5Ed4e281,201248453373507,False,,[],0,0,68463163756269.695,133260575701778.39
0xE38C5fA37006B4Cc9Ff0f7054d902922307488D3,201241867136601,False,,[],0,0,68460923169530.89,133256214496973.64
0x2d481C39E28c71915feE81854D1C95cBcf5a5d74,201241867028787,False,,[],0,0,68460923132853.41,133256214425582.5
0xFCE06794701C67c422e7b84d3e58F9d121fD4482,201241765634144,False,,[],0,0,68460888639181.875,133256147285148.52
0x3Da61E0091023AEF38a2232BaeF1DCC1074d0D52,201086983810067,False,,[],0,0,68408233062502.18,133153655491353.75
0x45F7093565B72E8fE5e97BC84D8f9919Cc7Ae15f,200890136641578,False,,[],0,0,68341267181744.79,133023309311999.9
0x942A099A6791359370751904A70C4E3fb0562BdD,200813813976846,False,,[],0,0,68315302802857.54,132972770775823.4
0xd69bb3402F7fb5eE221C72424C415d337fB8942e,200733460561489,False,,[],0,0,68287967193854.12,132919563199762.17
0x234980496c21E6d618a3b44113B61Bb4b39096Ff,200733077781565,False,,[],0,0,68287836975091.29,132919309734594.19
0x2E36623B7FfB5829E6d61Bc4D5F70Aaca4c1c4a2,200669504515554,False,,[],0,0,68266209842815.375,132877213460631.06
0x1abB0eCCAEd5E87914Ac8f412E19d1f86963c823,200659981024222,False,,[],0,0,68262970024890.49,132870907295707.45
0x7452e7D530078dbd6a2Ed65007BEA00A4D60F138,200614108012289,False,,[],0,0,68247364381839.25,132840531589077.7
0x90B0D2d51464EFefB38AAD00F954649cb5d16040,200187893822177,False,,[],0,0,68102369618382.72,132558305577426.42
0x942fEC89e62C34Ecfb26694654bEC567FBDF68B5,193567594171716,False,,[],0,0,65850194997970.195,128174545464242.6
0x7E939785E4202d42D22187292328Dc9FF3025D97,171290996290142,False,,[],0,0,58271869087220.39,113423663116510.9
0x0fb20260d3E8b9D3023Ca3A5d3423Da7C316e6a8,171238678494654,False,,[],0,0,58254070978763.805,113389019871162.64
0x6f15F9D78325A25a3ED808C48B43A3AF08B828dD,171097809992071,False,,[],0,0,58206148606200.07,113295741053672.2
0x4bb9635ac0248fD700f6d4e652a8fD39fD0A879b,168654590248012,False,,[],0,0,57374984189151.77,111677915603580.5
0x836d21C8C62df5bC4803DB955dF4c29Df9C9C88B,166024540733059,False,,[],0,0,56480261732352.86,109936377188692.2
0x1aeeaa375b4112f537FaFDEA5AA3BAB0e1257557,163580184757280,False,,[],0,0,55648710778081.51,108317799360678.58
0xf5da9CD791998918f4631513a7d43d3cf66c7609,161064073412341,False,,[],0,0,54792749203470.75,106651707320040.38
0x6e61851aa4312e1bEa08E63eF6037C55758Fb34c,161043318473970,False,,[],0,0,54785688534329.57,106637964034118.86
0xf577e9A796315C0d5d1A78F463b330586EbeD64D,161033516541078,False,,[],0,0,54782353992744.45,106631473493703.36
0xAe5a1F310dD053B752DD967800122983849a174D,160999929939488,False,,[],0,0,54770928091247.44,106609233472531.9
0xC5063a157362676A666A06006ae836057724651b,151460447673632,False,,[],0,0,51525670174630.3,100292479841210.7
0x6DFfF150bd18d8A99aB3CdcbA88C15d73416D77a,150936328017697,False,,[],0,0,51347368730665.6,99945423822067.6
0xD920B68db744CBDf5bc8f63B6B2Bd560292aAB5d,150617157787671,False,,[],0,0,51238789492623.75,99734079049538.11
0x68cf459bbe2B090f17833D885dfD291cDDb586B0,150531086468804,False,,[],0,0,51209508697171.51,99677085252510.81
0x1896fC3907a5D4B719CFC44318C4E3500060a270,140915487410247,False,,[],0,0,47938356437736.14,93309929407180.62
0x70F5D1620C738F25eEcecc3473272D18E2a29FA9,140171295600954,False,,[],0,0,47685188153202.09,92817148333455.42
0xa00D8616EAf858394cace2a51331e70ab22D7333,135158153733286,False,,[],0,0,45979756151781.56,89497598989539.47
0x5602551C4d64623BD4b2f189c0f1CAD29a4eB108,132503661034447,False,,[],0,0,45076718313308.61,87739875045261.84
0x05a4818FAA4E68BDb9B6402d7EE8C7fcE164B392,131029689255505,False,,[],0,0,44575284540366.58,86763855977600.06
0xdF2aDF272e40fE277321B21AA58DDCcc3Bc648eE,127428284787948,False,,[],0,0,43350114658651.73,84379115997557.16
0x30c1Bd908E3F1EbB8B94eAe008A686b87525B93e,123196513200811,False,,[],0,0,41910498769472.28,81576966174851.78
0x687922176D1BbcBcdC295E121BcCaA45A1f40fCd,121710507755067,False,,[],0,0,41404971236369.4,80592978780780.75
0xa8180E17db4487Fc72717c44916362842Cc1AdaD,121467014834411,False,,[],0,0,41322136832323.445,80431745209829.0
0xc14e6A977065eF49354Ebd903B5e02b0ccA2d431,120761306920844,False,,[],0,0,41082060470787.57,79964446995791.55
0x45a1f7FABfD9c69384f75740A8C1CC4aeD33D7A9,120761306892646,False,,[],0,0,41082060461194.83,79964446977119.69
0xb7985A153FF4C8fc197b859F6f7979B126Aaa315,120419630146280,False,,[],0,0,40965824680765.01,79738199077265.58
0x23E1984B39de147559829357fCE054034c916675,120395988586959,False,,[],0,0,40957782005553.766,79722544359165.69
0xaE614A105593524BFc3dcd808e0777dE0eB3429F,113706200606358,False,,[],0,0,38681967993902.31,75292771197315.95
0x2cD1E22eB8f28b96aa30ae161c21d4AbCC48921b,112470585362505,False,,[],0,0,38261621266453.69,74474584543050.61
0xd969cB4923141027dDEC64749B5083a541AAeA12,112404223532611,False,,[],0,0,38239045486361.77,74430641767302.25
0x53A60AC4f0f3758731d41e5a13aE38Db48B7Bb40,111735278005986,False,,[],0,0,38011475403880.93,73987686482444.83
0x18FdD3197f863E30c0b7654134e681f96E2a7343,110835522837613,False,,[],0,0,37705385670517.64,73391896106329.47
0x43E4f031F795DCAFD662ce097f53b5f908f39dC8,110815739680248,False,,[],0,0,37698655593741.44,73378796304092.64
0x4dD6720D2Bb8721A46bdF9a528704164578E03B9,110721538065016,False,,[],0,0,37666608934492.016,73316418873273.06
0x2Eeaa7534aA31545E98319ed72827dA53264775f,110685442588997,False,,[],0,0,37654329533363.09,73292517552125.55
0xD3761e84F595669f33aBC37310C4E5aeD26CB377,110597841047526,False,,[],0,0,37624528168043.28,73234510488453.25
0xcc4E31786A29DA13820C4CF179c021D50F17F1c2,106437578385024,False,,[],0,0,36209239060686.27,70479711690339.3
0x33Ad49856da25b8E2E2D762c411AEda0D1727918,102644318600525,False,,[],0,0,34918801487413.4,67967930982486.73
0xE5c6ac7A04e75d8556960D3a0831F251db498Be5,102299808050842,False,,[],0,0,34801601669062.824,67739806624676.7
0x7b6555058649A1a63a6EA4fC1EAfd28e78949a0b,102299807933211,False,,[],0,0,34801601629045.668,67739806546785.05
0x5a7BA787E7CF00f9Ce55CCf2C54Bf1C0C29231bF,102299807815581,False,,[],0,0,34801601589028.855,67739806468894.055
0x191D60bFe770f85Bdf18858263d63f0571Fe5217,102299807697950,False,,[],0,0,34801601549011.7,67739806391002.4
0x46ED94C2240c9b5A486bdDB3e073eb30C9b7a8F2,102299807580320,False,,[],0,0,34801601508994.887,67739806313111.414
0x4d1f86cB18cC052aC63e5CC185fE1Ce73504F7a3,102299807462689,False,,[],0,0,34801601468977.73,67739806235219.76
0x1F17032289Dc9Bb26cde9e400Af1C26b5DA0ff5D,102299807345058,False,,[],0,0,34801601428960.58,67739806157328.1
0x64e5F1E0ACabF2605bD7083E0e5c49C269785382,102270113418921,False,,[],0,0,34791499785476.586,67720143746882.055
0x855f1dE4E143D90C10e317B65d61E355520E66a1,102265379578015,False,,[],0,0,34789889369497.18,67717009142099.56
0xB83531c8A283B21f3c38295F8869F84B1543A36B,102237615295293,False,,[],0,0,34780444175744.34,67698624482553.31
0xbcF05d19C85aa177A58ece89169FD241700F7d1c,102231692225089,False,,[],0,0,34778429193176.68,67694702406472.35
0xBE3C90D34b757587C62852DCd57f7c8E1bc5547C,102181054431748,False,,[],0,0,34761202608427.098,67661171607205.21
0xBf970e507672b30aBCE90bde4520e3939d423ADB,102181054218159,False,,[],0,0,34761202535765.777,67661171465773.1
0x727Da77e0b3A0bdbF30856DF052552e6787f4AAA,102180945863095,False,,[],0,0,34761165674212.973,67661099716361.03
0x6dFdA670994F628958F41636eE9891c6a165e3ef,102172256643413,False,,[],0,0,34758209669036.133,67655345980628.85
0xA44804c4d3d6D9Fa37102fD0aaE39d23de7a3839,102138593608993,False,,[],0,0,34746757765682.86,67633055347973.14
0x3018B55796b0B9F6B4fe6853561FD33B9261ff30,102138074451231,False,,[],0,0,34746581152236.746,67632711577568.52
0x91A55D0048f101083405e81F4b46C90Bc7c3c45A,101941938660873,False,,[],0,0,34679857276804.902,67502836451073.414
0xd353bDE2c00ca5EE95461031808aD34Bcb2c78cA,101937097933002,False,,[],0,0,34678210498708.594,67499631069009.14
0xB8EE2A367C4e7Be085b5b00f9A01a0935fA5Ca6F,101937097855742,False,,[],0,0,34678210472425.34,67499631017849.93
0xF252BF538e897aC26cb252907C356b4e8C7e661D,101933071758721,False,,[],0,0,34676840825429.168,67496965059439.54
0x8637576EbDF8b8cb96de6a32C99cb8bDa61d2A11,101931108736724,False,,[],0,0,34676173020563.168,67495665206262.78
0x2eFa8674a2EDBe2484a34CB77673239fad225985,101923572338345,False,,[],0,0,34673609196256.918,67490674833567.4
0xEee1599DBde66fa17a56b7A3006d641E1229E951,101923572261770,False,,[],0,0,34673609170206.695,67490674782861.77
0xE2Ee5e6cfF9aF16A4388394547Fc06BF80395780,101923572185195,False,,[],0,0,34673609144156.477,67490674732156.15
0x58B61d71A801BEffe49Ed1A8E01A908be965Ca1B,101918284520677,False,,[],0,0,34671810321677.516,67487173402302.555
0xB19C0C3334C18c8E5E779deFCaBBfAbCa73905F4,101891262208849,False,,[],0,0,34662617540671.047,67469280053207.8
0x9A593a0e3372E16b19521c176889472919c3c78c,101877681280345,False,,[],0,0,34657997414073.57,67460287177383.555
0xD299F46b223ba3047FEC3bA1D6D19f96D4f52127,101872316990645,False,,[],0,0,34656172524301.695,67456735108676.09
0x8c97Da9740d23F9b126620c5EAd7F1c7E16340Ab,101872316896405,False,,[],0,0,34656172492241.98,67456735046273.25
0x545E484a27C4E6777bF9baAB4C96f9E5E0D65FCD,101752580973505,False,,[],0,0,34615439259466.29,67377449577240.48
0x353651A9e88ac04dC0AaFFBc24C7770e85AdF36d,101683115835606,False,,[],0,0,34591807758047.965,67331451885767.82
0xA931D7bDFd8cF6506ccF8e873E6fC60daB6E5A66,101681895693249,False,,[],0,0,34591392675076.68,67330643944786.38
0xbe33903B7d7BeCC0f4B0fb6E7A88e88Db5567C18,101681895623483,False,,[],0,0,34591392651342.83,67330643898589.47
0xfC1166cD08aA556CB0Feb875ce3f2ac16070D869,101681895525809,False,,[],0,0,34591392618114.89,67330643833912.73
0x6Df371A2f66FE82Ad19bf56b8D66d3eD3bBdAe28,101671366441010,False,,[],0,0,34587810705087.91,67323671795726.06
0x9F7CFADc7835EB2Af46b32e2035DDA0511b5B5cA,101614587028349,False,,[],0,0,34568494789055.6,67286074203832.17
0x98780411E33E19F5a5c0D8cEA44d1A1E9a2f949F,101586788444091,False,,[],0,0,34559037926186.125,67267666830857.04
0x1BDB8adC0C51e7050f4b03f207947Bab6c7B545a,101573517661538,False,,[],0,0,34554523308836.92,67258879324203.54
0x19DD2c36a632A1662523FC89776f0f3eec2e6B8a,101573402450119,False,,[],0,0,34554484114805.3,67258803034722.72
0x781CFaedAF9104fd9A2C4e1B4E4c2aE1ffb0E1F4,101573402334512,False,,[],0,0,34554484075476.695,67258802958171.3
0x48b93C1c67a98267068d1E687Ba3a9E1593fc1a8,101507298162382,False,,[],0,0,34531995948558.723,67215030795520.266
0xC9Bb7204aEA2Dadd450fFf02E63bbCdEc67F3dCC,101484355820022,False,,[],0,0,34524191141537.273,67199839077523.97
0x4472D85886373dB0Eb89a5B24719c916d1B71186,101367908438882,False,,[],0,0,34484576645175.504,67122731180347.336
0x2A7B3760651334bdc5020394a5A9536b5e904Da8,101262855261161,False,,[],0,0,34448838368488.824,67053168176469.64
0xED80f39CC520f4258813cB4aaae6563661e19b12,101262855201357,False,,[],0,0,34448838348143.965,67053168136869.266
0xb5DD62c808B24E1974bD12Ef5C7B55646A8cC633,101260939572460,False,,[],0,0,34448186666043.195,67051899665955.0
0xc9E53AB81B610E5Dfd0807c6b242Df84a3601932,101259715517783,False,,[],0,0,34447770252130.973,67051089134354.81
0xF79998AD9B7b61294a1726f11f4897cFD9Ed20E7,101256945802663,False,,[],0,0,34446828016518.023,67049255113644.42
0xBB79893F1ffabC81364a1965676643F8fed01f99,101254725504117,False,,[],0,0,34446072688164.47,67047784899799.25
0xDA675a9888e16595C66C6c1DA684dF4e26f8aB69,101244296138655,False,,[],0,0,34442524698882.91,67040878892710.13
0x8F9340E9342cd594Cf7867A5264c5F7f95E3716f,101240360877138,False,,[],0,0,34441185953421.043,67038273082794.57
0x384622A685F3A265D013ceae61C4c9D3B6df23Ee,101238207448082,False,,[],0,0,34440453373549.61,67036847147882.15
0xe89D4C442e3Fc8924903bee6cf81D567D2D6dd07,101233247338165,False,,[],0,0,34438765982606.703,67033562714675.32
0xAe80216c79bD7bDAB18A9D2FBD1A2b82c4c2DAce,101233247291172,False,,[],0,0,34438765966620.047,67033562683557.99
0x0D786953463224C8Fc0C955b5460bE60f01b04b3,101233247145299,False,,[],0,0,34438765916995.184,67033562586965.35
0xb83Ac7549db7774aB59117483933bCF11f27C090,101225851285352,False,,[],0,0,34436249902774.043,67028665274524.805
0xFF1882511a5673194b252c35f2530562f74F47e4,101225560311628,False,,[],0,0,34436150915768.773,67028472600616.88
0x1819d92211767BAf387fB0CcAaf318b7dBAcdD0b,101223618640210,False,,[],0,0,34435490374204.24,67027186885141.06
0x5F78dE4676C52b2d0C17b50d5efee777AbCAc70c,101223127641015,False,,[],0,0,34435323340084.332,67026861760479.0
0x92CBe89B5Cb1c22c2c16Bc465CaF34E3c80b617D,101222512310851,False,,[],0,0,34435114009532.59,67026454307648.79
0x590Fe3Ec839E31d9D21433296e733971A615d98d,101222512264336,False,,[],0,0,34435113993708.547,67026454276847.984
0x2Ea74591969F0bC580D451771163a3c27dF902B3,101219887993620,False,,[],0,0,34434221237154.355,67024716564977.164
0x663EBA8A61cdDF13D8aD62e05dc0670a6c80A429,101219596512573,False,,[],0,0,34434122077561.734,67024523555135.45
0xbe5Ab6EC8053251d7DC5A2B4DD4F9055266B2FeC,101219596466189,False,,[],0,0,34434122061782.254,67024523524421.38
0x5B0486E6480ad08f9558021116DC1e84228591e7,101087299976549,False,,[],0,0,34389115821571.34,66936920831942.4
0x21c69AB0962FAbd811b1f376eF85F5CAE5317eb2,101071679264016,False,,[],0,0,34383801776259.64,66926577273469.65
0x780701198a234052292F1f7c03aA4787Be39E740,101071679215394,False,,[],0,0,34383801759718.812,66926577241273.65
0xE3DE117345f832f8c9c4A1fb070eE91234DFF91f,100982325034414,False,,[],0,0,34353404160024.53,66867409633278.88
0xF87acaEC6a9FE096e33592DBaaEfb5C096ef5668,100980749761031,False,,[],0,0,34352868264231.184,66866366535384.78
0x25E6bc33060c1fEe8e08532D0c1C32c4cBF10E2c,100980748828751,False,,[],0,0,34352867947076.754,66866365918057.45
0xF7a37305C9DCE3130cd4E30Ca3eE4D724D43eadc,100980748741462,False,,[],0,0,34352867917381.71,66866365860257.34
0x7eCb2bE93D804f0723a8B3B601504e92e3098323,100979635133001,False,,[],0,0,34352489076415.992,66865628462766.18
0x07D6e8987A17B95EEe44fBd2B7bB65c34442a5c7,100977303625326,False,,[],0,0,34351695915578.844,66864084609634.31
0x799dbD3d68bd7A85279E48c20318cc5857d6E12b,100976821715912,False,,[],0,0,34351531973731.97,66863765503947.44
0x77Bd5f4f5A0B2B8C5FDDaC85eF4eEDb657DBf1D6,100976232456180,False,,[],0,0,34351331512139.094,66863375314160.59
0x421CC7B6224accb6C12280E3b697c65d9D60AD70,100976232344724,False,,[],0,0,34351331474222.63,66863375240357.836
0x1E1C5535CE8FB6c6Dd7a2713be9de434B9bFc2dE,100974867793697,False,,[],0,0,34350867264541.266,66862471676368.234
0x78FDE30585153202002431490A5765094702C0FF,100955740763424,False,,[],0,0,34344360397115.45,66849806341440.59
0x568161F734aBF64d5654c79EBEaF2548206eFD12,100948064400445,False,,[],0,0,34341748957937.29,66844723288464.38
0x8Ab1882333E36f4787876699288eb55fb3C2Bb82,100948064358706,False,,[],0,0,34341748943738.004,66844723260826.09
0x43a66d39c830174AD5d06A68E2Fe21E748DEA8b3,100945317719470,False,,[],0,0,34340814558361.91,66842904520260.88
0x81289035b2A56028ad488618B2FEe7d17f1cd2f1,100944244886043,False,,[],0,0,34340449588746.668,66842194122751.16
0x49e2A70d202BC22C6e573fD172b3B44242E293E1,100944244853341,False,,[],0,0,34340449577621.703,66842194101096.89
0xC4a00668136E174F79939220997097512B23066D,100943842607311,False,,[],0,0,34340312736640.516,66841927746068.41
0x9965680Df158c11a5e27bCC33aa3F462139c6Dec,100943324600418,False,,[],0,0,34340136514711.113,66841584737734.07
0xBB50690DB3897CA5b1F63cFf6e0C061B93f9bFbd,100939752244304,False,,[],0,0,34338921226854.098,66839219232686.04
0x1930b7F236d94E872A0b9DED104Ba092D85A3856,100939752214730,False,,[],0,0,34338921216793.25,66839219213103.04
0xC6326e5d3C128C38595134021A30af0C15916285,100939160925554,False,,[],0,0,34338720064799.258,66838827679480.41
0x72789b9D7583a1ADD1Dc2093493f8D2a49255602,100939160893048,False,,[],0,0,34338720053740.97,66838827657955.92
0x681aA036B5b2d705fE4F6A59E5174dA71D1aE5aB,100939160860541,False,,[],0,0,34338720042682.34,66838827636430.766
0x4A98C5763fD1cf17Be983D093B55549E77B27d68,100850971653956,False,,[],0,0,34308718758246.336,66780431438878.945
0xC4be9875ca8Fa38BDcEE74d6cDd19B5CebD42A67,100845223553399,False,,[],0,0,34306763298996.22,66776625222351.18
0xE31B1DFB272E23c9c3bcB06cad99603EaCB77c2F,100844459552332,False,,[],0,0,34306503391755.773,66776119324192.37
0x26bA93178cebd306f5677aBA2c7b3e4300496758,100844459262627,False,,[],0,0,34306503293200.38,66776119132358.57
0x3C795E4F750B15b61159E8f38dCA512256a021C7,100844459215219,False,,[],0,0,34306503277072.543,66776119100966.445
0x708796e46B7204FbBDa072FE6980991F1B99C392,100843340688536,False,,[],0,0,34306122762965.824,66775378446778.97
0xa5b7891cfebDCf04B62Ede5D68E7cE524d4Cdc86,100843340651913,False,,[],0,0,34306122750506.965,66775378422528.336
0x02Fa32A94F034379673d949EBfa0C280F8403B5b,100839877826639,False,,[],0,0,34304944724192.63,66773085445455.305
0x2b749d044E42cf7974a3d7DAc16b39B5d88Fe0ce,100825404183527,False,,[],0,0,34300020903005.85,66763501441298.875
0x64A778e38Dd49064D66a426D2dd752d78463543b,100760597540362,False,,[],0,0,34277974185383.31,66720588462676.18
0x46b4d316792344d4f1f54D20C4eAd3a8fd59F219,100760597275154,False,,[],0,0,34277974095161.6,66720588287063.55
0xfd35624baf2F0b3755b7CfbeFEC7bF62f9761702,100759642311483,False,,[],0,0,34277649223923.62,66719955939304.16
0x4820e8F84B94428aBAfEb4Ec43983DE3bdFf8e3B,100759566579795,False,,[],0,0,34277623460590.438,66719905792094.71
0xc22E2e7f7714Bb08ced43e0a41B2dB13F45e715b,100759566557130,False,,[],0,0,34277623452879.98,66719905777086.64
0x398e792451c8C986e88E0cBf6b9f46fD698BF3ac,100759566534464,False,,[],0,0,34277623445169.184,66719905762077.91
0xcBf248983d465dA9cF6353Dfe09FB34C90fFF7fF,100759566511798,False,,[],0,0,34277623437458.387,66719905747069.18
0x543F3B7233F461935255ba32F71b9D910F91f6A0,100759566489133,False,,[],0,0,34277623429747.93,66719905732061.11
0x892955812b9EB88E7Fe01c4B8748F103EC5389FF,100759566239808,False,,[],0,0,34277623344929.496,66719905566965.71
0x33A924165E1F2bE5142FD19d1b2f091CB23bfd3F,100759566146878,False,,[],0,0,34277623313315.43,66719905505430.305
0x1b7a0DA1D9c63D9B8209fa5cE98aC0D148960800,100759566072823,False,,[],0,0,34277623288122.492,66719905456393.34
0xcBE1532F6635710e8FC805b0D1a8c4e72990bEFE,100759566045624,False,,[],0,0,34277623278869.605,66719905438383.0
0x5189bd02E3631c29bf3B49c4A92c9aE6ccC2c8A8,100759409549142,False,,[],0,0,34277570039979.59,66719801811195.125
0x1400e81DD092aa65B183Da12259CC333fE8f645E,100754448036622,False,,[],0,0,34275882171882.016,66716516449227.45
0x867DF8AE5fBe11bDEb0C6Ca5f116dBb8A57b51D3,100745307223560,False,,[],0,0,34272772538138.06,66710463682159.66
0xdddA9CBFd063E947D23802138bb3a0dBD320385e,100741581549991,False,,[],0,0,34271505092871.37,66707996654978.28
0x9de2FF856d00941F328EdBC58F0ba3fFF10f6116,100738272787978,False,,[],0,0,34270379477684.125,66705805693888.54
0x2ec48F301c6d99217ccFa3209beB7e192533d504,100709446829912,False,,[],0,0,34260573110209.387,66686718025374.13
0x97774b62789CcCBa78940C024aDf2a69006E376c,100680974139795,False,,[],0,0,34250886921752.355,66667864280099.734
0x98F93AD29d4Fe210b9D33E910335C88C333db87A,100680025174378,False,,[],0,0,34250564091073.887,66667235904200.836
